"ID_ZIVALI","ZIV_ID_SEQ","DAT_ROJSTVO","SIF_SPOL"
"SI44419877",3947709,"19.03.14","2"
"SI64419875",3947717,"18.03.14","1"
"SI44429553",3947874,"19.03.14","2"
"SI84461306",3947880,"29.03.14","1"
"SI04420792",3947913,"29.03.14","1"
"SI94420793",3947937,"25.03.14","1"
"SI24462640",3949457,"14.03.14","2"
"SI04419895",3949547,"15.03.14","1"
"SI24293785",3949649,"16.03.14","1"
"SI74374319",3949840,"04.02.14","2"
"SI14110980",3950178,"05.02.14","2"
"SI84462936",3950667,"29.03.14","2"
"SI74462937",3950668,"02.04.14","2"
"SI64462938",3950669,"21.03.14","2"
"SI04462941",3951107,"20.03.14","1"
"SI94462942",3951108,"21.03.14","2"
"SI84462943",3951109,"21.03.14","1"
"SI64462945",3951111,"26.03.14","2"
"SI54462946",3951114,"28.03.14","2"
"SI54419845",3951188,"24.03.14","1"
"SI24419800",3951193,"26.03.14","2"
"SI84412096",3951222,"16.03.14","1"
"SI34419799",3951240,"02.04.14","1"
"SI44462930",3951630,"01.04.14","2"
"SI94461051",3951635,"25.03.14","2"
"SI14419588",3951638,"29.03.14","2"
"SI84461052",3951639,"08.04.14","1"
"SI44370411",3952071,"08.02.14","1"
"SI24422338",3952621,"05.04.14","2"
"SI14422339",3952625,"27.03.14","1"
"SI74422340",3952630,"23.03.14","1"
"SI54458709",3952762,"09.02.14","2"
"SI34111484",3952832,"09.02.14","1"
"SI94315682",3953094,"29.03.14","1"
"SI74462944",3953143,"24.03.14","2"
"SI64411781",3953229,"15.03.14","2"
"SI64370914",3953427,"16.03.14","2"
"SI24279989",3954975,"12.02.14","2"
"SI14365915",3955212,"13.02.14","2"
"SI04461335",3955542,"31.03.14","1"
"SI04374330",3955568,"17.03.14","2"
"SI94374331",3955570,"26.03.14","2"
"SI24428932",3955683,"22.03.14","2"
"SI14428933",3955688,"29.03.14","2"
"SI04421621",3955945,"06.04.14","2"
"SI84334893",3956417,"23.03.14","1"
"SI73972725",3956418,"26.03.14","1"
"SI04475060",3956463,"25.03.14","2"
"SI64421986",3956487,"04.04.14","2"
"SI94418792",3956584,"28.03.14","1"
"SI64443522",3956704,"03.04.14","1"
"SI24511328",3956862,"07.04.14","1"
"SI94419937",3957354,"27.03.14","1"
"SI84419945",3957359,"28.03.14","2"
"SI44419949",3957364,"28.03.14","1"
"SI84421403",3957372,"04.04.14","2"
"SI34315774",3958179,"05.04.14","1"
"SI14453557",3958211,"12.04.14","1"
"SI64279992",3958574,"17.02.14","2"
"SI54110979",3958582,"17.02.14","2"
"SI14475904",3958945,"05.04.14","2"
"SI74475908",3958963,"12.04.14","2"
"SI64475909",3958966,"15.04.14","1"
"SI94315204",3959564,"14.04.14","2"
"SI64086468",3959996,"19.02.14","2"
"SI54111743",3960439,"20.02.14","1"
"SI44100562",3960475,"20.02.14","2"
"SI54475924",3960683,"18.04.14","2"
"SI44475925",3960688,"19.04.14","2"
"SI34475926",3960691,"19.04.14","1"
"SI34428852",3960697,"08.04.14","1"
"SI24475927",3960704,"15.04.14","2"
"SI14475928",3960709,"15.04.14","1"
"SI04475929",3960712,"10.04.14","2"
"SI64475930",3960714,"14.04.14","2"
"SI54475931",3960716,"14.04.14","1"
"SI84369163",3961073,"21.02.14","1"
"SI24443519",3961502,"04.04.14","2"
"SI54086469",3961589,"22.02.14","1"
"SI24367909",3961627,"22.02.14","2"
"SI44422271",3961974,"03.04.14","1"
"SI64444932",3962172,"05.04.14","1"
"SI44444934",3962173,"15.04.14","2"
"SI24379869",3962241,"23.02.14","1"
"SI44370899",3962515,"28.03.14","2"
"SI74475087",3962612,"09.04.14","2"
"SI74430079",3963756,"20.04.14","1"
"SI24411785",3963869,"16.04.14","2"
"SI54444933",3963972,"12.04.14","1"
"SI84461320",3965268,"13.04.14","2"
"SI34453380",3966045,"22.04.14","2"
"SI94430699",3966216,"17.04.14","2"
"SI44440026",3966254,"14.04.14","1"
"SI34440027",3966258,"15.04.14","2"
"SI14440029",3966291,"11.04.14","2"
"SI64440031",3966320,"13.04.14","2"
"SI44440033",3966342,"15.04.14","2"
"SI24443526",3966380,"14.04.14","1"
"SI84374318",3966658,"18.04.14","2"
"SI54469651",3967203,"10.04.14","2"
"SI94420078",3967217,"10.04.14","2"
"SI04420077",3967219,"06.04.14","2"
"SI14420076",3967220,"04.04.14","1"
"SI34421422",3967272,"21.04.14","2"
"SI44111744",3967532,"02.03.14","1"
"SI34463970",3967881,"03.03.14","1"
"SI74465851",3968004,"03.03.14","2"
"SI54442807",3968812,"05.03.14","1"
"SI64465852",3968852,"05.03.14","1"
"SI94334892",3969489,"18.04.14","2"
"SI34464036",3969490,"22.04.14","2"
"SI94463527",3969507,"01.05.14","2"
"SI74466326",3969674,"07.03.14","1"
"SI24420972",3970084,"02.05.14","1"
"SI64475129",3970337,"11.04.14","2"
"SI04475132",3970345,"18.04.14","1"
"SI74315907",3970403,"07.04.14","1"
"SI64315908",3970404,"15.04.14","2"
"SI94423150",3970941,"22.04.14","2"
"SI64423201",3970948,"26.04.14","1"
"SI54423202",3970949,"26.04.14","2"
"SI44423203",3970950,"29.04.14","1"
"SI04424002",3971119,"29.04.14","2"
"SI34110036",3971364,"09.03.14","2"
"SI34422818",3971744,"03.05.14","1"
"SI14466920",3971756,"20.04.14","1"
"SI84469153",3971827,"01.05.14","2"
"SI94420975",3971907,"03.05.14","1"
"SI94110975",3972128,"10.03.14","1"
"SI74463969",3972311,"10.03.14","2"
"SI94475171",3972629,"01.05.14","2"
"SI64475088",3972631,"17.04.14","1"
"SI54475089",3972632,"23.04.14","2"
"SI84475172",3972634,"17.04.14","2"
"SI74475173",3972658,"01.05.14","2"
"SI84110976",3973065,"11.03.14","2"
"SI74110977",3973338,"12.03.14","1"
"SI14469703",3974457,"29.04.14","2"
"SI44422123",3974506,"18.04.14","2"
"SI54469716",3974512,"07.05.14","2"
"SI34369890",3974928,"14.03.14","2"
"SI94294930",3974966,"14.03.14","2"
"SI94314643",3975374,"03.05.14","1"
"SI84421458",3976293,"09.05.14","1"
"SI34421453",3976315,"05.05.14","2"
"SI44370820",3977503,"17.03.14","2"
"SI74280568",3978033,"16.12.13","2"
"SI64280569",3978034,"08.04.14","1"
"SI04423812",3978135,"02.05.14","2"
"SI74421349",3978319,"10.05.14","2"
"SI34411045",3978416,"10.05.14","1"
"SI14469796",3978502,"14.05.14","2"
"SI14424001",3978851,"28.04.14","1"
"SI84411040",3978877,"19.03.14","1"
"SI54465853",3978954,"19.03.14","2"
"SI34111745",3979412,"20.03.14","2"
"SI84475206",3980058,"05.05.14","1"
"SI54369881",3980364,"21.03.14","2"
"SI34422849",3980848,"26.04.14","1"
"SI84459271",3981018,"16.05.14","2"
"SI44476074",3981673,"06.05.14","2"
"SI65043644",5004909,"26.03.18","1"
"SI55043645",5004910,"01.04.18","1"
"SI75043643",5004911,"25.03.18","2"
"SI84357588",3982170,"23.03.14","2"
"SI24432612",3982471,"15.05.14","1"
"SI04424301",3982479,"21.05.14","1"
"SI34459465",3982495,"06.05.14","1"
"SI24413000",3982542,"04.05.14","2"
"SI14374188",3983011,"24.03.14","1"
"SI94420119",3983509,"12.05.14","2"
"SI04458711",3983706,"25.03.14","1"
"SI04463533",3983999,"10.05.14","2"
"SI74461053",3984723,"01.05.14","2"
"SI14468551",3984748,"08.05.14","1"
"SI04468552",3984751,"19.05.14","2"
"SI54515446",3984761,"25.04.14","1"
"SI44515447",3984762,"25.04.14","1"
"SI34515448",3984764,"02.05.14","2"
"SI24292148",3984765,"25.04.14","1"
"SI53534402",3984772,"27.04.14","2"
"SI63534401",3984776,"30.04.14","1"
"SI74388233",3984777,"04.05.14","1"
"SI64388234",3984779,"04.05.14","1"
"SI84388232",3984783,"08.05.14","1"
"SI24424945",3984885,"09.05.14","2"
"SI04494074",3985100,"19.05.14","2"
"SI34459630",3985124,"22.05.14","2"
"SI34459159",3986408,"15.05.14","1"
"SI04382533",3986800,"30.03.14","1"
"SI74469745",3987501,"24.05.14","2"
"SI14424159",3987550,"22.05.14","1"
"SI74424160",3987551,"22.05.14","2"
"SI24424158",3987554,"28.05.14","2"
"SI14421486",3988284,"18.05.14","1"
"SI34469220",3988313,"17.05.14","2"
"SI14469222",3988320,"11.05.14","2"
"SI24475271",3988500,"21.05.14","2"
"SI94475274",3988507,"26.05.14","1"
"SI64475277",3988541,"24.05.14","1"
"SI24454162",3988557,"18.04.14","2"
"SI84382535",3988619,"01.04.14","2"
"SI64385035",3988725,"01.04.14","1"
"SI44369679",3989169,"02.04.14","2"
"SI74385034",3989202,"02.04.14","2"
"SI54468557",3989799,"23.05.14","2"
"SI44468558",3989800,"27.05.14","1"
"SI34468559",3989801,"30.05.14","2"
"SI64459486",3989907,"21.05.14","1"
"SI64425492",3990040,"20.05.14","2"
"SI34370821",3990351,"04.04.14","2"
"SI84369682",3990365,"04.04.14","2"
"SI84464086",3991136,"05.04.14","2"
"SI24370822",3991171,"05.04.14","2"
"SI94411049",3991558,"27.05.14","2"
"SI84798394",4530722,"24.06.16","2"
"SI74798395",4530726,"26.06.16","2"
"SI74798546",4530729,"25.06.16","1"
"SI54443516",3991755,"06.04.14","2"
"SI74371141",3991772,"06.04.14","2"
"SI54411050",3992076,"30.05.14","1"
"SI44433312",3992258,"20.05.14","1"
"SI74514962",3992635,"16.05.14","2"
"SI84475282",3993098,"30.05.14","1"
"SI34423943",3993283,"20.05.14","1"
"SI64369677",3993852,"09.04.14","2"
"SI24365550",3994153,"10.04.14","1"
"SI04459657",3994589,"05.06.14","1"
"SI94459658",3994591,"04.06.14","2"
"SI84459659",3994592,"29.05.14","2"
"SI04459286",3995486,"05.06.14","2"
"SI64294892",3996403,"13.04.14","1"
"SI94370825",3996405,"13.04.14","2"
"SI24424512",3996745,"07.06.14","1"
"SI64111481",3997184,"14.04.14","1"
"SI04459499",3997513,"29.05.14","2"
"SI44454184",3997632,"05.06.14","2"
"SI94425437",3997741,"01.06.14","1"
"SI14371628",3997873,"15.04.14","1"
"SI44443517",3997945,"15.04.14","1"
"SI84371621",3997981,"15.04.14","2"
"SI14514418",3998290,"16.04.14","2"
"SI74574959",4228231,"02.05.15","1"
"SI64466224",3998683,"17.04.14","2"
"SI74476105",3998863,"03.06.14","1"
"SI54424894",3998933,"21.04.14","2"
"SI04463124",3999302,"08.06.14","1"
"SI04371595",3999386,"18.04.14","2"
"SI94474589",3999939,"28.05.14","1"
"SI54474590",3999944,"28.05.14","1"
"SI54369647",4000273,"19.04.14","2"
"SI54111482",4000319,"19.04.14","1"
"SI84423883",4000684,"02.06.14","1"
"SI24424701",4000720,"06.06.14","2"
"SI44369772",4001283,"20.04.14","2"
"SI34465855",4001288,"20.04.14","2"
"SI34443518",4001374,"20.04.14","2"
"SI34459104",4001722,"06.06.14","1"
"SI64110693",4002150,"21.04.14","2"
"SI94334957",4002193,"21.04.14","2"
"SI74114490",4002231,"21.04.14","2"
"SI44468565",4002539,"16.06.14","2"
"SI34468566",4002544,"17.06.14","1"
"SI84424712",4002821,"09.06.14","2"
"SI04459516",4002826,"12.06.14","1"
"SI74494163",4002941,"10.06.14","1"
"SI34412486",4003014,"29.05.14","2"
"SI24469812",4003367,"01.06.14","2"
"SI84514387",4003536,"23.04.14","2"
"SI24465856",4003755,"24.04.14","2"
"SI94474118",4004424,"14.06.14","1"
"SI43533309",4004926,"25.04.14","2"
"SI54385036",4004955,"25.04.14","1"
"SI24464037",4005262,"17.06.14","2"
"SI54387825",4005993,"27.04.14","2"
"SI03533310",4005997,"27.04.14","2"
"SI34112643",4006081,"27.04.14","2"
"SI34460159",4006407,"17.06.14","1"
"SI94475322",4006562,"07.06.14","1"
"SI84515986",4006772,"15.06.14","1"
"SI84469799",4007529,"14.06.14","1"
"SI94469798",4007531,"12.06.14","1"
"SI04469797",4007534,"10.06.14","2"
"SI23536270",4007835,"29.04.14","2"
"SI44465854",4008285,"30.04.14","2"
"SI94294105",4008292,"30.04.14","2"
"SI54371363",4008312,"30.04.14","2"
"SI14112645",4008393,"30.04.14","1"
"SI14387939",4008666,"01.05.14","1"
"SI44411044",4008694,"01.05.14","2"
"SI14468733",4009289,"10.06.14","1"
"SI94462753",4009500,"21.06.14","1"
"SI84462754",4009501,"10.06.14","2"
"SI74462755",4009503,"18.06.14","1"
"SI64462756",4009505,"17.06.14","2"
"SI54462757",4009507,"15.06.14","2"
"SI44462758",4009510,"19.06.14","1"
"SI54460205",4009513,"24.06.14","1"
"SI44454696",4009576,"21.06.14","2"
"SI04374299",4378028,"02.10.15","2"
"SI44434650",4010146,"19.06.14","1"
"SI54475333",4010213,"23.06.14","1"
"SI34515211",4010247,"15.06.14","1"
"SI44111483",4010475,"03.05.14","2"
"SI34468573",4010814,"16.06.14","1"
"SI94424735",4010896,"19.06.14","1"
"SI04424734",4010897,"29.06.14","2"
"SI54475955",4011217,"20.06.14","2"
"SI04411048",4011220,"30.06.14","2"
"SI64464088",4011448,"04.05.14","2"
"SI34383610",4011544,"04.05.14","1"
"SI84434649",4011762,"20.06.14","1"
"SI04459798",4011963,"20.06.14","1"
"SI84468970",4011968,"15.06.14","1"
"SI24369925",4012259,"05.05.14","2"
"SI54496772",4012848,"29.06.14","1"
"SI64388021",4013143,"06.05.14","2"
"SI84380069",4013526,"07.05.14","2"
"SI84377689",4013527,"07.05.14","2"
"SI84516499",4013894,"08.05.14","2"
"SI14464038",4014105,"03.07.14","2"
"SI44497066",4014689,"28.06.14","1"
"SI34497067",4014691,"26.06.14","1"
"SI24497068",4014694,"24.06.14","1"
"SI04350235",4014969,"09.05.14","1"
"SI14468575",4015383,"01.07.14","1"
"SI04468576",4015388,"01.07.14","2"
"SI54459982",4015544,"19.06.14","1"
"SI64459981",4015546,"22.06.14","1"
"SI34462797",4015714,"20.06.14","1"
"SI54514713",4016044,"10.05.14","1"
"SI94350236",4016123,"10.05.14","1"
"SI44385783",4016164,"10.05.14","1"
"SI14377727",4016179,"10.05.14","2"
"SI84470562",4017565,"02.07.14","1"
"SI44280059",4017782,"07.07.14","2"
"SI54369771",4018055,"13.05.14","1"
"SI74516500",4018405,"14.05.14","1"
"SI24377575",4018433,"14.05.14","2"
"SI84424619",4019755,"23.06.14","1"
"SI84424626",4019765,"30.06.14","2"
"SI74424627",4019766,"07.07.14","1"
"SI74388491",4019843,"16.05.14","1"
"SI74468115",4020370,"08.07.14","2"
"SI34369515",4020767,"17.05.14","2"
"SI64388492",4020777,"17.05.14","2"
"SI84468121",4021260,"28.06.14","1"
"SI74468122",4021262,"10.07.14","2"
"SI64468123",4021264,"13.07.14","2"
"SI94494642",4021411,"05.07.14","2"
"SI44468754",4021464,"13.07.14","1"
"SI54369513",4021660,"18.05.14","1"
"SI64516501",4021664,"18.05.14","2"
"SI44369514",4021715,"18.05.14","1"
"SI64464040",4021959,"15.07.14","2"
"SI84334958",4022126,"29.06.14","1"
"SI74520682",4022428,"29.06.14","1"
"SI84455246",4022911,"14.07.14","2"
"SI14475344",4023151,"26.06.14","1"
"SI64369512",4023401,"20.05.14","1"
"SI24369554",4023497,"20.05.14","2"
"SI04371382",4023765,"21.05.14","2"
"SI34369553",4023774,"21.05.14","2"
"SI34460647",4024022,"08.07.14","2"
"SI74517329",4024081,"22.05.14","2"
"SI44469377",4024607,"27.06.14","2"
"SI04071903",4024933,"23.05.14","1"
"SI24496720",4025145,"02.07.14","2"
"SI84470579",4025920,"10.07.14","1"
"SI84470586",4025955,"15.07.14","2"
"SI74470587",4025958,"10.07.14","2"
"SI64470588",4025964,"11.07.14","2"
"SI64460132",4026879,"08.07.14","2"
"SI34468580",4026933,"05.07.14","2"
"SI34496585",4027093,"10.07.14","2"
"SI04374172",4027363,"26.05.14","1"
"SI34496303",4027641,"20.07.14","1"
"SI04475376",4027753,"16.07.14","2"
"SI34424638",4027860,"07.07.14","2"
"SI84424640",4027862,"14.07.14","1"
"SI64424642",4027864,"18.07.14","2"
"SI94071904",4028082,"27.05.14","1"
"SI52615313",4028854,"29.05.14","2"
"SI44385790",4028920,"29.05.14","2"
"SI74455931",4029230,"22.07.14","1"
"SI34474231",4030158,"14.07.14","1"
"SI64461054",4031213,"01.06.14","2"
"SI94424670",4031944,"23.07.14","2"
"SI14513912",4032075,"02.06.14","1"
"SI64460510",4032415,"16.07.14","1"
"SI44468943",4032830,"22.07.14","2"
"SI34468944",4032831,"26.07.14","1"
"SI94369557",4033151,"03.06.14","2"
"SI14388088",4033364,"04.06.14","2"
"SI54441583",4033745,"05.06.14","2"
"SI64469801",4034085,"10.07.14","2"
"SI54469802",4034087,"12.07.14","1"
"SI44469803",4034088,"14.07.14","1"
"SI34469804",4034089,"16.07.14","2"
"SI54459164",4034461,"06.06.14","1"
"SI54369520",4034564,"06.06.14","2"
"SI44459165",4034612,"06.06.14","1"
"SI54470620",4034932,"15.07.14","1"
"SI24411046",4035786,"31.07.14","2"
"SI44351610",4036083,"08.06.14","2"
"SI74424672",4036574,"01.08.14","1"
"SI94470619",4036707,"24.07.14","2"
"SI14168550",4037575,"12.07.14","1"
"SI54374531",4038499,"11.06.14","1"
"SI44377700",4038508,"11.06.14","2"
"SI84377627",4038549,"11.06.14","2"
"SI14369689",4038568,"11.06.14","1"
"SI04391249",4038593,"11.06.14","1"
"SI54464041",4039310,"06.08.14","2"
"SI34520693",4040802,"06.07.14","2"
"SI74475953",4040842,"22.07.14","1"
"SI04280060",4040892,"31.07.14","2"
"SI24369688",4041208,"15.06.14","1"
"SI14459807",4041518,"24.07.14","1"
"SI44497877",4041884,"27.07.14","1"
"SI44385037",4042081,"16.06.14","2"
"SI44087791",4042860,"18.06.14","1"
"SI84469452",4043685,"30.07.14","1"
"SI04506625",4043745,"01.08.14","1"
"SI34506598",4043835,"04.08.14","2"
"SI24369664",4044195,"20.06.14","2"
"SI74369669",4044929,"21.06.14","2"
"SI74517594",4045708,"22.06.14","2"
"SI54210419",4046581,"01.08.14","1"
"SI64210418",4046582,"02.08.14","2"
"SI14210420",4046583,"03.08.14","1"
"SI24523374",4046584,"08.08.14","2"
"SI14523375",4046585,"12.08.14","1"
"SI04513913",4046642,"23.06.14","1"
"SI04523376",4047043,"15.08.14","1"
"SI94523377",4047057,"16.08.14","1"
"SI84523378",4047068,"18.08.14","1"
"SI34387047",4049020,"27.06.14","2"
"SI14382460",4049086,"27.06.14","1"
"SI54497601",4049377,"07.08.14","2"
"SI34613539",4628644,"15.09.16","2"
"SI84477796",4050511,"12.08.14","1"
"SI84477569",4050534,"14.08.14","1"
"SI84388483",4050703,"29.06.14","2"
"SI34477715",4052435,"29.07.14","2"
"SI04364568",4052664,"01.07.14","1"
"SI94458712",4052837,"01.07.14","2"
"SI14388215",4053372,"02.07.14","1"
"SI44500003",4054268,"20.08.14","2"
"SI54500002",4054270,"23.08.14","1"
"SI74436532",4054936,"15.08.14","2"
"SI24441263",4054981,"25.08.14","1"
"SI74499948",4055640,"01.09.14","1"
"SI34474286",4055724,"22.08.14","2"
"SI44474285",4055726,"27.08.14","2"
"SI54468588",4055740,"22.08.14","2"
"SI54371277",4055928,"06.07.14","1"
"SI54498121",4056445,"27.08.14","1"
"SI54383625",4056699,"07.07.14","2"
"SI84457121",4058523,"10.07.14","2"
"SI04467135",4060820,"06.07.14","2"
"SI54440049",4061065,"26.08.14","2"
"SI54385706",4061879,"14.07.14","2"
"SI54110694",4062459,"27.08.14","2"
"SI34110696",4062468,"30.08.14","1"
"SI14411047",4062976,"15.07.14","2"
"SI04377711",4063612,"12.05.14","1"
"SI44110695",4064397,"28.08.14","1"
"SI24110697",4064398,"30.08.14","2"
"SI24437394",4064536,"19.08.14","2"
"SI64585785",4264010,"27.04.15","2"
"SI94468591",4065266,"02.09.14","2"
"SI54507470",4065680,"21.06.14","2"
"SI62615312",4065776,"19.07.14","1"
"SI74438163",4066336,"10.09.14","1"
"SI84438162",4066339,"09.09.14","2"
"SI14369775",4066744,"20.07.14","2"
"SI94515002",4068363,"09.09.14","2"
"SI84515003",4068364,"12.09.14","1"
"SI44387905",4068403,"22.07.14","2"
"SI04519328",4069111,"24.07.14","2"
"SI34371286",4069804,"25.07.14","1"
"SI34347199",4069918,"25.07.14","2"
"SI84499590",4070382,"01.09.14","1"
"SI74395150",4070912,"26.07.14","2"
"SI34523380",4071596,"05.09.14","1"
"SI04467977",4072297,"23.09.14","1"
"SI14467976",4072300,"07.09.14","1"
"SI24497635",4072375,"14.09.14","2"
"SI34522712",4260733,"23.04.15","1"
"SI44517652",4072530,"28.07.14","2"
"SI54436981",4072909,"20.09.14","2"
"SI84498331",4073147,"17.09.14","1"
"SI95006961",4888246,"30.09.17","2"
"SI14371288",4073671,"30.07.14","2"
"SI84572994",4263904,"27.04.15","2"
"SI44468596",4074597,"12.09.14","2"
"SI24478188",4074718,"18.09.14","1"
"SI74476222",4074941,"17.09.14","1"
"SI64476223",4074964,"15.09.14","2"
"SI84468248",4075733,"25.09.14","1"
"SI74467035",4076657,"10.09.14","1"
"SI74467248",4078032,"11.09.14","1"
"SI24387323",4078231,"15.08.14","1"
"SI74387328",4078232,"03.09.14","2"
"SI84112899",4078986,"07.08.14","2"
"SI74463536",4079251,"01.10.14","1"
"SI74500213",4079253,"19.09.14","2"
"SI75273864",5476042,"22.11.19","1"
"SI85352610",5476347,"07.01.20","2"
"SI75352611",5476348,"17.01.20","1"
"SI44974596",5476641,"23.11.19","1"
"SI25192285",5477040,"18.01.20","2"
"SI14981124",5477067,"16.01.20","1"
"SI65305050",5479250,"11.01.20","2"
"SI65194915",5480478,"28.11.19","1"
"SI25174887",5480885,"06.01.20","1"
"SI65293313",5481060,"16.01.20","1"
"SI75140661",5481369,"07.01.20","1"
"SI75291918",5481969,"24.01.20","2"
"SI25304668",5482052,"08.01.20","2"
"SI95353438",5482221,"04.01.20","1"
"SI85353439",5482222,"06.01.20","1"
"SI94986121",5482316,"23.01.20","1"
"SI35338558",5482393,"30.11.19","1"
"SI55352338",5483057,"20.01.20","2"
"SI95352365",5483066,"17.01.20","2"
"SI25317567",5483914,"30.01.20","2"
"SI45244421",5484183,"02.12.19","1"
"SI45356632",5484614,"16.01.20","1"
"SI35356633",5484616,"29.01.20","2"
"SI45293322",5486296,"19.01.20","1"
"SI05304684",5486450,"28.01.20","2"
"SI15304683",5486452,"26.01.20","1"
"SI55293448",5487057,"13.01.20","1"
"SI45244830",5487440,"07.12.19","2"
"SI15297903",5487850,"28.01.20","2"
"SI35362803",5487918,"29.01.20","1"
"SI55151089",5488094,"26.01.20","1"
"SI74088225",5488197,"08.12.19","2"
"SI15297628",5489533,"20.01.20","2"
"SI75354273",5489601,"21.01.20","1"
"SI85354272",5489602,"15.01.20","1"
"SI25362646",5491527,"23.01.20","1"
"SI05295421",5491980,"13.12.19","1"
"SI95311090",5493308,"31.01.20","2"
"SI95276281",5493390,"06.02.20","1"
"SI25351031",5493943,"02.02.20","2"
"SI15362740",5494573,"07.02.20","2"
"SI65352636",5494623,"22.01.20","1"
"SI75352635",5494627,"23.01.20","2"
"SI95352640",5494631,"26.01.20","1"
"SI95345008",5494670,"07.02.20","1"
"SI15195564",5494675,"30.01.20","1"
"SI05345007",5494683,"30.01.20","2"
"SI35362384",5494811,"02.02.20","2"
"SI25362385",5494812,"04.02.20","2"
"SI05362387",5494814,"10.02.20","1"
"SI15363198",5494839,"10.02.20","2"
"SI75229274",5495834,"19.12.19","2"
"SI75179911",5496252,"04.01.20","2"
"SI25356407",5496658,"01.02.20","1"
"SI15356408",5496660,"03.02.20","2"
"SI55292007",5498174,"14.02.20","2"
"SI25297926",5498238,"08.02.20","2"
"SI35297925",5498239,"01.02.20","1"
"SI45297924",5498242,"26.01.20","2"
"SI55297923",5498243,"06.02.20","2"
"SI25192319",5498264,"09.02.20","2"
"SI45363188",5498493,"15.02.20","2"
"SI95331328",5498612,"22.12.19","2"
"SI65229275",5498666,"22.12.19","1"
"SI25275098",5499078,"14.02.20","1"
"SI55357168",5499237,"15.02.20","1"
"SI35301334",5499302,"11.02.20","2"
"SI15283553",5499436,"30.01.20","2"
"SI05283554",5499437,"30.01.20","1"
"SI65273865",5499456,"26.12.19","1"
"SI15291330",5500048,"14.02.20","2"
"SI45292929",5501931,"12.02.20","1"
"SI25363166",5502001,"07.02.20","2"
"SI15355074",5502035,"01.02.20","2"
"SI05355075",5502037,"16.02.20","1"
"SI75308540",5502109,"12.02.20","2"
"SI15308539",5502112,"10.02.20","1"
"SI25308538",5502114,"15.02.20","1"
"SI65356661",5502170,"07.02.20","1"
"SI65292013",5502884,"14.02.20","2"
"SI55317959",5503067,"17.02.20","2"
"SI45356429",5503092,"01.02.20","2"
"SI75180344",5503145,"16.02.20","1"
"SI15333225",5503186,"28.11.19","1"
"SI75276283",5503618,"20.02.20","2"
"SI95362694",5503703,"19.02.20","1"
"SI05355082",5504582,"14.02.20","1"
"SI45297694",5504600,"10.02.20","1"
"SI55297693",5504608,"09.02.20","2"
"SI65318801",5505378,"15.02.20","1"
"SI25293032",5505519,"15.02.20","2"
"SI75298403",5505640,"23.01.20","2"
"SI85151330",5506201,"01.01.20","2"
"SI75179557",5506575,"02.01.20","2"
"SI85311613",5507197,"10.02.20","2"
"SI65291335",5507331,"08.02.20","1"
"SI55291336",5507336,"15.02.20","1"
"SI45291337",5507341,"15.02.20","2"
"SI45293047",5507430,"29.02.20","1"
"SI15194549",5507541,"23.02.20","2"
"SI65179558",5507704,"03.01.20","1"
"SI25333217",5508428,"04.01.20","2"
"SI05365438",5508988,"26.02.20","1"
"SI45362871",5509079,"27.02.20","1"
"SI15333218",5509227,"05.01.20","2"
"SI05179561",5509713,"09.01.20","2"
"SI75355092",5509725,"26.02.20","2"
"SI65355093",5509726,"27.02.20","1"
"SI15179560",5509727,"09.01.20","2"
"SI45355095",5509732,"02.03.20","2"
"SI55179559",5509733,"09.01.20","1"
"SI25355097",5509735,"19.02.20","2"
"SI35356286",5509756,"25.02.20","2"
"SI95179562",5509757,"12.01.20","2"
"SI45356285",5509758,"22.02.20","1"
"SI65179565",5509760,"18.01.20","2"
"SI75179564",5509764,"17.01.20","1"
"SI85179563",5509766,"14.01.20","2"
"SI75179571",5509768,"02.02.20","2"
"SI85179570",5509774,"27.01.20","1"
"SI35179568",5509786,"21.01.20","2"
"SI45179567",5509801,"21.01.20","1"
"SI55179566",5509805,"18.01.20","1"
"SI75291176",5509828,"01.03.20","2"
"SI85363421",5510419,"17.02.20","2"
"SI75363422",5510422,"03.03.20","1"
"SI55363424",5510425,"25.02.20","1"
"SI65363423",5510429,"27.02.20","1"
"SI75363408",5510477,"03.03.20","2"
"SI85363407",5510479,"25.02.20","2"
"SI75365448",5510665,"24.02.20","1"
"SI65365449",5510666,"28.02.20","1"
"SI15292063",5512281,"29.02.20","2"
"SI15281128",5512369,"07.03.20","1"
"SI35298043",5512392,"25.02.20","1"
"SI45298042",5512393,"16.02.20","1"
"SI55298041",5512395,"16.02.20","1"
"SI95355090",5512557,"20.02.20","1"
"SI65293052",5512601,"20.02.20","2"
"SI65276284",5513343,"02.03.20","1"
"SI85276282",5513344,"16.02.20","1"
"SI85298110",5513412,"13.02.20","2"
"SI75194550",5513568,"02.03.20","2"
"SI95151092",5513569,"21.02.20","1"
"SI85151093",5513570,"07.03.20","1"
"SI75151094",5513571,"09.03.20","1"
"SI25338559",5514069,"03.03.20","1"
"SI65363409",5514217,"08.03.20","2"
"SI55365471",5514245,"03.03.20","1"
"SI45365472",5514246,"04.03.20","2"
"SI95192343",5514389,"24.02.20","2"
"SI35192349",5514390,"03.03.20","1"
"SI95192350",5514391,"06.03.20","2"
"SI04981125",5514889,"08.03.20","1"
"SI55311623",5514912,"02.03.20","1"
"SI45311624",5514914,"03.03.20","2"
