"ID_ZIVALI","ZIV_ID_SEQ","DAT_ROJSTVO","SIF_SPOL"
"SI14515330",3986442,11.05.14,"2"
"SI74515327",3986445,11.05.14,"2"
"SI54515329",3986453,13.05.14,"1"
"SI04447522",3986617,24.05.14,"2"
"SI03533815",3986634,22.05.14,"2"
"SI93533816",3986640,22.05.14,"1"
"SI34447086",3986666,11.05.14,"2"
"SI44451428",3986711,19.04.14,"2"
"SI34451429",3986712,20.04.14,"2"
"SI54463136",3986742,06.05.14,"2"
"SI34464672",3986825,30.03.14,"2"
"SI14458222",3986854,30.03.14,"2"
"SI54465066",3986898,30.03.14,"2"
"SI44464671",3986932,30.03.14,"2"
"SI94451430",3987277,23.04.14,"2"
"SI84451431",3987278,24.04.14,"2"
"SI74451432",3987281,27.04.14,"2"
"SI14451445",3987282,01.05.14,"1"
"SI14455061",3987420,13.05.14,"1"
"SI04113032",3987428,08.04.14,"2"
"SI24113030",3987432,08.04.14,"2"
"SI14421376",3988184,22.05.14,"1"
"SI24469221",3988319,23.05.14,"1"
"SI74469226",3988328,13.05.14,"1"
"SI44221771",3989073,02.04.14,"2"
"SI14464849",3989078,02.04.14,"1"
"SI94458224",3989170,02.04.14,"2"
"SI84464907",3989493,03.04.14,"2"
"SI84111434",3990066,22.05.14,"2"
"SI04111432",3990067,21.05.14,"1"
"SI14111431",3990068,20.05.14,"1"
"SI24111423",3990081,15.05.14,"1"
"SI74111435",3990082,25.05.14,"2"
"SI94111433",3990083,21.05.14,"1"
"SI24111430",3990085,20.05.14,"2"
"SI64111429",3990086,18.05.14,"2"
"SI74111428",3990088,18.05.14,"1"
"SI84111427",3990130,17.05.14,"2"
"SI94111426",3990131,16.05.14,"1"
"SI04111425",3990132,15.05.14,"2"
"SI14111424",3990134,15.05.14,"1"
"SI44111421",3990575,12.05.14,"2"
"SI54111420",3990576,11.05.14,"1"
"SI04111418",3990580,07.05.14,"1"
"SI24111416",3990583,03.05.14,"1"
"SI94111419",3990586,07.05.14,"2"
"SI44111414",3990590,03.05.14,"2"
"SI54111413",3990593,02.05.14,"2"
"SI64111412",3990598,30.04.14,"1"
"SI74111411",3990602,29.04.14,"2"
"SI84111410",3990603,27.04.14,"2"
"SI24111409",3990604,27.04.14,"2"
"SI34111408",3990605,26.04.14,"2"
"SI44111407",3990608,25.04.14,"1"
"SI54111406",3990609,21.04.14,"2"
"SI64111405",3990611,21.04.14,"1"
"SI74111404",3990613,06.04.14,"1"
"SI84432719",3990965,24.05.14,"1"
"SI34428216",3992121,21.05.14,"1"
"SI04433316",3992269,15.05.14,"1"
"SI24432650",3992288,01.06.14,"1"
"SI94424278",3992314,23.05.14,"2"
"SI84421386",3992343,25.05.14,"1"
"SI74464908",3993369,08.04.14,"2"
"SI84458225",3993379,08.04.14,"1"
"SI74464850",3993493,08.04.14,"2"
"SI84290762",3993823,22.05.14,"1"
"SI74458226",3993870,09.04.14,"2"
"SI64464851",3994142,10.04.14,"2"
"SI54458228",3994310,10.04.14,"1"
"SI74421394",3994716,05.06.14,"2"
"SI94430448",3994794,03.06.14,"1"
"SI44458229",3995713,12.04.14,"2"
"SI84494430",3996128,06.06.14,"1"
"SI84122018",3996192,08.06.14,"1"
"SI74122019",3996195,09.06.14,"2"
"SI84456773",3996378,13.04.14,"2"
"SI54464852",3996392,13.04.14,"1"
"SI04458230",3997169,14.04.14,"1"
"SI64432670",3997424,09.06.14,"2"
"SI54432671",3997425,04.06.14,"2"
"SI74411175",3997511,04.06.14,"1"
"SI14513479",3997834,10.05.14,"2"
"SI54375408",3997934,15.04.14,"2"
"SI64440385",3998787,08.06.14,"2"
"SI64516226",3998810,12.06.14,"1"
"SI84345415",3998963,01.06.14,"1"
"SI24122021",3999080,13.06.14,"1"
"SI34122020",3999086,13.06.14,"2"
"SI84458232",3999354,18.04.14,"2"
"SI84292991",3999375,17.04.14,"2"
"SI94458231",3999547,17.04.14,"1"
"DE0893047857",3999603,18.03.13,"1"
"SI44494269",3999925,28.05.14,"1"
"SI24474603",3999977,09.06.14,"1"
"SI14474604",3999978,14.06.14,"1"
"SI54519206",4000068,30.05.14,"2"
"SI54411177",4000084,12.06.14,"2"
"IT030990235791",4000441,07.07.13,"1"
"SI54454255",4000708,10.06.14,"1"
"SI14447538",4001021,16.06.14,"1"
"SI14592463",4263954,27.04.15,"1"
"SI94475638",4002990,30.05.14,"2"
"SI94515404",4074280,31.07.14,"2"
"SI84495802",4004310,13.06.14,"2"
"SI84455507",4004420,11.06.14,"1"
"SI64494470",4004497,10.06.14,"2"
"SI64495804",4004721,04.06.14,"2"
"SI94533156",4134538,13.12.14,"1"
"SI84370307",4004937,25.04.14,"2"
"SI94424577",4005491,17.06.14,"2"
"SI24425647",4005559,10.06.14,"2"
"SI84276210",4005565,02.06.14,"2"
"SI04517474",4005572,20.06.14,"2"
"SI54431182",4005749,26.04.14,"1"
"SI94454275",4006382,20.06.14,"2"
"SI64472652",4006664,20.06.14,"1"
"SI24221773",4006866,28.04.14,"2"
"SI74458233",4006872,28.04.14,"2"
"SI14122022",4007367,22.06.14,"2"
"SI54468629",4007555,10.06.14,"1"
"SI14495517",4007764,24.06.14,"1"
"SI24495516",4007765,19.06.14,"2"
"SI64458234",4007901,29.04.14,"2"
"SI44458236",4008329,30.04.14,"1"
"SI14495672",4009413,21.06.14,"2"
"SI24624592",4585417,18.07.16,"2"
"SI84424592",4010380,22.06.14,"2"
"SI94516223",4010437,25.06.14,"1"
"SI64516178",4010440,29.06.14,"1"
"SI94113033",4010464,03.05.14,"2"
"SI34463767",4010519,03.05.14,"2"
"SI24451444",4010588,03.05.14,"1"
"SI34458237",4011407,04.05.14,"1"
"SI64451433",4011421,04.05.14,"2"
"SI84328843",4011807,24.06.14,"2"
"SI34431184",4012046,25.05.14,"1"
"SI44431183",4012047,23.05.14,"1"
"SI14458239",4012257,05.05.14,"1"
"SI24458238",4012316,05.05.14,"1"
"FR8723170892",4012579,07.03.07,"1"
"FR2216177343",4012581,09.09.02,"1"
"FR8723170366",4012582,30.01.01,"2"
"DE0891837113",4012583,19.09.03,"1"
"SI54219339",4013415,28.05.14,"2"
"SI14219340",4013416,05.06.14,"1"
"SI24515401",4013417,06.06.14,"2"
"SI14515402",4013418,07.06.14,"2"
"SI04515403",4013419,07.06.14,"1"
"SI84386481",4013475,07.05.14,"2"
"SI94464889",4013791,09.06.14,"1"
"SI44464884",4013794,19.05.14,"1"
"SI34464885",4013795,23.05.14,"2"
"SI04221775",4014999,09.05.14,"1"
"SI44340414",4015635,03.07.14,"2"
"SI24170330",4016174,10.05.14,"1"
"SI74386482",4016277,10.05.14,"2"
"SI64511434",4016282,11.05.14,"1"
"SI54292994",4016305,10.05.14,"2"
"SI04472744",4016708,04.07.14,"2"
"SI14472743",4016710,04.07.14,"2"
"SI94519202",4017952,11.06.14,"1"
"SI74458240",4018365,14.05.14,"2"
"SI64296564",4018914,15.05.14,"2"
"SI24428217",4019293,25.06.14,"1"
"SI84352459",4020494,08.07.14,"2"
"SI94352458",4020520,08.07.14,"2"
"SI94458248",4020607,05.07.14,"1"
"SI14458246",4020609,01.07.14,"2"
"SI24289177",4020754,17.05.14,"2"
"SI34464854",4020776,17.05.14,"1"
"SI54475687",4021279,26.06.14,"2"
"SI44475688",4021280,12.07.14,"1"
"SI04464912",4021641,18.05.14,"1"
"SI64458241",4021653,18.05.14,"1"
"SI44435046",4022194,09.07.14,"2"
"SI24272944",4022915,07.07.14,"1"
"SI24228282",4023132,29.06.14,"1"
"SI94228285",4023136,05.07.14,"1"
"SI14472781",4023139,12.07.14,"1"
"SI04228284",4023142,02.07.14,"1"
"SI14228283",4023146,29.06.14,"2"
"SI54458242",4023744,21.05.14,"2"
"SI24465069",4023785,21.05.14,"2"
"SI44458243",4024050,22.05.14,"1"
"SI94495959",4024550,08.07.14,"2"
"SI34441523",4024627,30.06.14,"1"
"SI04441526",4024648,13.07.14,"1"
"SI14441525",4024650,10.07.14,"1"
"SI94517509",4024779,14.07.14,"1"
"SI54340114",4024895,23.05.14,"1"
"SI64520133",4025274,14.07.14,"1"
"SI24458245",4025357,16.06.14,"2"
"SI34458244",4025360,05.06.14,"2"
"SI54296565",4025361,14.06.14,"1"
"SI44296566",4025362,17.06.14,"2"
"SI34296567",4025363,17.06.14,"2"
"SI94463046",4025367,05.07.14,"1"
"SI54458235",4025372,29.04.14,"2"
"SI54451434",4025440,24.05.14,"2"
"SI44451435",4025461,24.05.14,"2"
"SI84515481",4025759,20.06.14,"2"
"SI64515483",4025751,03.07.14,"1"
"SI04428219",4025900,20.07.14,"2"
"SI14428218",4025901,13.07.14,"2"
"SI74454899",4026101,20.07.14,"1"
"SI44458212",4026188,14.03.14,"1"
"SI74517518",4026191,16.07.14,"2"
"SI24464910",4026932,11.04.14,"2"
"SI64464909",4026935,09.04.14,"1"
"SI23556223",4027031,16.06.14,"1"
"SI64292993",4027198,25.04.14,"2"
"SI54455249",4027717,11.07.14,"1"
"SI64111436",4028027,27.05.14,"1"
"SI34111439",4028467,28.05.14,"2"
"SI54111437",4028539,28.05.14,"2"
"SI44111438",4028553,28.05.14,"2"
"SI84506452",4029147,15.07.14,"2"
"SI04519191",4029184,10.06.14,"1"
"SI14496312",4029201,23.07.14,"1"
"SI04506577",4029320,04.07.14,"2"
"SI44521143",4030152,22.07.14,"1"
"SI04389853",4030405,31.05.14,"2"
"SI54430600",4030744,19.07.14,"1"
"SI54435076",4030745,20.07.14,"1"
"SI94506303",4030993,27.07.14,"2"
"SI94389854",4031310,01.06.14,"2"
"DE0769464137",4031320,21.02.10,"1"
"DE0534818092",4031321,01.02.08,"1"
"SI74296570",4032002,29.07.14,"2"
"SI14296569",4032003,27.07.14,"1"
"SI24296568",4032004,27.07.14,"1"
"SI24513715",4032085,02.06.14,"2"
"SI64464679",4032154,02.06.14,"2"
"SI84475990",4032636,19.07.14,"2"
"SI84389855",4033116,03.06.14,"2"
"SI34514739",4034414,15.07.14,"1"
"SI24464855",4034471,06.06.14,"1"
"SI74389856",4034496,06.06.14,"2"
"SI14389869",4035044,20.07.14,"2"
"SI24389868",4035046,08.07.14,"1"
"SI44389866",4035050,04.07.14,"2"
"SI54389865",4035052,04.07.14,"2"
"SI64389864",4035056,01.07.14,"2"
"SI94389861",4035060,22.06.14,"2"
"SI34389867",4035069,05.07.14,"1"
"SI74389863",4035071,30.06.14,"1"
"SI84389862",4035072,24.06.14,"1"
"SI04389860",4035074,16.06.14,"2"
"SI44389859",4035075,14.06.14,"2"
"SI54389858",4035076,08.06.14,"1"
"SI64389857",4035077,07.06.14,"2"
"SI84454300",4035592,29.07.14,"2"
"SI64455152",4035596,21.07.14,"1"
"SI74496921",4035686,25.07.14,"2"
"SI04506481",4035876,29.07.14,"1"
"SI94520161",4036487,29.07.14,"1"
"FR8700840786",4036561,11.11.04,"1"
"DE0767917918",4036563,03.05.01,"2"
"SI74497410",4036833,27.07.14,"1"
"FR5703710824",4036972,11.11.07,"1"
"FR1206096812",4036973,16.01.06,"1"
"FR5703544871",4036974,23.12.03,"2"
"FR5703394363",4036975,20.02.02,"2"
"DE0892104007",4036977,28.08.05,"2"
"SI24372714",4037092,09.06.14,"2"
"SI84472784",4037560,29.07.14,"2"
"SI94472783",4037561,26.07.14,"1"
"SI04472782",4037564,25.07.14,"1"
"SI64428220",4037567,20.07.14,"1"
"SI84520155",4038005,30.07.14,"1"
"SI24436520",4038044,30.07.14,"2"
"SI44109121",4038046,28.07.13,"1"
"SI14317613",4038606,11.06.14,"1"
"SI14476170",4039365,30.07.14,"2"
"SI04317614",4039643,13.06.14,"2"
"SI74507351",4041722,07.08.14,"1"
"SI24498258",4041751,09.08.14,"1"
"SI34412572",4041785,02.08.14,"2"
"SI14289178",4042547,17.06.14,"2"
"SI04289179",4042966,18.06.14,"2"
"SI64386483",4043006,18.06.14,"2"
"SI54434996",4043683,24.07.14,"2"
"SI74436398",4043700,10.08.14,"2"
"SI94506626",4043742,05.08.14,"1"
"SI64289180",4044140,20.06.14,"1"
"SI44328847",4044694,11.07.14,"1"
"SI54455160",4045286,11.08.14,"2"
"SI74389870",4045300,28.07.14,"2"
"SI64389871",4045302,29.07.14,"2"
"SI74519651",4045689,22.06.14,"2"
"SI64423737",4046477,07.08.14,"2"
"SI24519625",4046972,11.08.14,"2"
"SI94499506",4047296,14.08.14,"1"
"SI64519652",4047504,24.06.14,"2"
"SI64327301",4047516,24.06.14,"1"
"SI14464681",4047532,24.06.14,"2"
"SI54327302",4047534,24.06.14,"2"
"SI54519653",4047882,25.06.14,"2"
"SI34327304",4048986,27.06.14,"1"
"SI44520881",4049615,15.08.14,"2"
"SI44511436",4049682,20.08.14,"2"
"SI84464859",4049805,28.06.14,"2"
"SI34506426",4050436,15.08.14,"2"
"SI13556224",4050633,16.08.14,"1"
"SI94441527",4051643,06.08.14,"2"
"SI84441528",4052017,10.08.14,"1"
"SI34498288",4052428,14.08.14,"2"
"SI34441530",4052622,13.08.14,"2"
"SI04464682",4052774,01.07.14,"2"
"SI34093852",4052804,01.07.14,"2"
"SI24327305",4052807,01.07.14,"1"
"SI34113039",4053352,02.07.14,"1"
"SI94113040",4053419,02.07.14,"2"
"SI14327306",4053690,03.07.14,"2"
"SI74474828",4054852,18.08.14,"1"
"SI64474829",4054859,19.08.14,"2"
"SI94221776",4055591,14.07.14,"2"
"SI34464861",4056610,10.07.14,"2"
"SI14497612",4057273,31.08.14,"1"
"SI34411179",4057447,01.09.14,"2"
"SI44386485",4057813,08.07.14,"2"
"CZ537958931",4058741,16.10.13,"2"
"SI84508203",4059348,25.08.14,"1"
"SI44519654",4060043,26.08.14,"1"
"SI34519655",4060047,20.08.14,"1"
"SI84411181",4060741,07.09.14,"1"
"SI54506754",4060808,03.09.14,"1"
"SI54511435",4061085,13.07.14,"1"
"SI54295557",4061522,21.08.14,"2"
"SI34437867",4062602,03.09.14,"1"
"SI84524702",4062699,02.09.14,"2"
"SI94524701",4062707,02.09.14,"2"
"SI34295566",4062923,23.08.14,"1"
"SI04327307",4064126,17.07.14,"1"
"SI94327308",4064184,17.07.14,"1"
"SI54170337",4064664,11.08.14,"2"
"SI64170336",4064671,10.08.14,"1"
"SI84472083",4064760,08.09.14,"1"
"SI94513732",4065756,19.07.14,"2"
"SI04461232",4066295,24.08.14,"2"
"SI84524001",4066612,20.07.14,"2"
"SI54451441",4066613,20.07.14,"1"
"SI34451443",4066631,20.07.14,"1"
"SI44501217",4067418,09.09.14,"2"
"SI44451442",4067608,21.07.14,"1"
"SI64451440",4067647,21.07.14,"1"
"SI74524002",4067753,21.07.14,"2"
"SI64501208",4068081,07.09.14,"1"
"SI04519603",4068347,30.08.14,"2"
"SI44464891",4068348,06.09.14,"1"
"SI44515485",4068809,30.07.14,"2"
"SI24437655",4070533,19.09.14,"1"
"SI34472789",4070626,30.08.14,"1"
"SI44472788",4070629,30.08.14,"2"
"SI74472785",4070634,28.08.14,"2"
"SI64472786",4070637,28.08.14,"1"
"SI14170331",4070770,15.09.14,"2"
"SI34732351",4501363,27.03.16,"1"
"SI44513328",4260721,23.04.15,"2"
"SI44523145",4072422,19.09.14,"1"
"SI04520854",4073307,13.09.14,"2"
"SI54524004",4073677,30.07.14,"2"
"SI24524492",4074250,24.09.14,"1"
"SI44498335",4074752,18.09.14,"2"
"SI84515405",4075201,01.08.14,"1"
"SI74515406",4075270,01.08.14,"2"
"SI44524005",4076046,02.08.14,"2"
"SI34515486",4076103,02.08.14,"2"
"SI64515407",4076115,02.08.14,"2"
"SI74511677",4076733,20.09.14,"1"
"SI14385229",4076799,03.08.14,"2"
"SI84482037",4077502,15.09.14,"2"
"SI94327755",4077512,13.06.14,"1"
"SI74465806",4078294,05.08.14,"2"
"SI65350373",5475696,05.01.20,"1"
"SI25158924",5475702,07.01.20,"2"
"SI94463149",4435725,16.02.16,"2"
"SI45158922",5475704,05.01.20,"1"
"SI55158921",5475706,02.01.20,"2"
"SI45214307",5475744,04.01.20,"1"
"SI95283270",5475786,08.12.19,"2"
"CZ107871941",5475886,31.12.06,"2"
"CZ380915961",5473960,10.12.09,"2"
"SI15169396",5476387,31.12.19,"1"
"SI45296576",5477128,16.01.20,"2"
"SI75296607",5477373,15.01.20,"2"
"SI42577595",1510454,17.03.03,"2"
"SI15080408",5055822,27.04.18,"2"
"SI55297260",5478246,03.01.20,"2"
"SI95297606",5478328,18.01.20,"2"
"SI33008358",2139281,31.03.06,"2"
"SI15018331",5478455,19.01.20,"2"
"SI35292793",5479003,16.01.20,"2"
"SI45296181",5479054,20.01.20,"1"
"SI35296182",5479056,20.01.20,"1"
"SI55070357",5043042,17.05.18,"1"
"SI25362330",5480865,17.01.20,"1"
"SI64991922",5481189,05.01.20,"2"
"SI44991924",5481193,15.01.20,"2"
"SI75178666",5481953,24.11.19,"1"
"SI15041214",4971913,02.02.18,"2"
"SI43780525",2787662,27.06.09,"2"
"SI94461233",4066296,10.09.14,"2"
"SI44968120",5161270,30.10.18,"1"
"SI35216166",5482893,03.01.20,"1"
"SI25216167",5482895,07.01.20,"1"
"FR2424585859",5483001,01.11.15,"1"
"SI85352366",5483067,15.01.20,"1"
"SI94644902",4401849,20.12.15,"2"
"SI44961680",5049376,16.04.18,"1"
"SI84580829",4361565,09.09.15,"1"
"SI35361060",5483649,19.01.20,"1"
"SI35182900",5483653,21.01.20,"2"
"SI75361901",5483656,22.01.20,"1"
"SI65361902",5483658,22.01.20,"1"
"SI55361903",5483660,24.01.20,"1"
"SI45361904",5483661,25.01.20,"1"
"SI35361905",5483663,28.01.20,"2"
"FR8709031033",5484062,14.08.15,"2"
"FR2350866286",5484063,12.09.09,"1"
"FR2424561330",5484064,02.09.11,"2"
"FR1932945444",5484065,25.10.08,"1"
"FR8709030857",5484066,19.08.11,"2"
"FR8709031210",5482982,10.08.18,"1"
"SI15300995",5484491,18.01.20,"1"
"SI45352621",5484592,08.01.20,"1"
"SI35352622",5484593,20.01.20,"1"
"SI23761111",3216830,10.03.11,"2"
"SI54959097",4861657,30.08.17,"2"
"SI65177965",5241307,07.03.19,"1"
"SI85092213",5048549,29.05.18,"1"
"SI55069852",4954928,08.01.18,"1"
"SI25069855",4954925,11.01.18,"1"
"SI95024486",4916894,15.11.17,"1"
"SI84951034",5020618,06.03.18,"2"
"SI04951025",4978314,02.01.18,"2"
"CZ312149971",4662293,17.04.16,"2"
"SI15352002",5487168,23.01.20,"2"
"SI85162000",5487166,19.01.20,"2"
"SI25352001",5487167,20.01.20,"2"
"SI05352003",5487169,26.01.20,"1"
"SI95352004",5487170,28.01.20,"2"
"SI85352005",5487171,30.01.20,"2"
"SI05308516",5487980,10.01.20,"2"
"SI12796795",1663769,19.02.04,"2"
"DE1403079735",2495527,14.02.07,"2"
"SI95310855",5488566,30.01.20,"2"
"SI14560639",4422966,30.01.16,"2"
"SI44560636",4422976,28.01.16,"2"
"SI75158929",5489650,24.01.20,"1"
"SI75316224",5489669,29.01.20,"2"
"SI95158927",5489674,18.01.20,"2"
"SI65291311",5489694,27.01.20,"2"
"SI55291312",5489696,27.01.20,"1"
"SI45291313",5489697,27.01.20,"2"
"SI65026508",5012662,20.02.18,"1"
"SI15282370",5489776,20.01.20,"2"
"SI95282372",5489777,29.01.20,"1"
"SI04812511",4688214,28.01.17,"2"
"SI64524003",4067641,21.07.14,"2"
"SI75211545",5242533,01.03.19,"2"
"SI83033874",1837470,12.03.05,"2"
"SI05300996",5490828,24.01.20,"1"
"SI24026262",3250351,07.06.11,"2"
"SI65291823",5492295,25.01.20,"2"
"SI34770960",4686088,20.01.17,"1"
"SI74819250",4574672,26.08.16,"2"
"SI85282373",5493104,04.02.20,"1"
"SI05282371",5493108,23.01.20,"2"
"SI05296611",5493344,05.02.20,"1"
"SI13881117",3176513,25.01.11,"2"
"SI83881110",3138976,29.10.10,"2"
"SI24968115",5161265,29.10.18,"2"
"SI55030052",5044921,18.05.18,"2"
"SI45301003",5493425,28.01.20,"1"
"FR7254797916",5493886,28.07.18,"1"
"SI55301002",5493910,30.01.20,"1"
"SI04960841",4967144,16.12.17,"1"
"SI25018378",5494198,01.02.20,"2"
"SI15018379",5494199,04.02.20,"1"
"SI93556202",2637747,17.12.08,"2"
"SI55296647",5496255,08.02.20,"2"
"FR7121693111",5496355,29.05.13,"1"
"FR7121601677",5496360,22.03.11,"2"
"FR4241120482",5496371,15.11.05,"1"
"DE0986405046",5496378,17.11.09,"2"
"DE0987135577",5496380,20.11.12,"2"
"FR7122186552",5496384,12.03.16,"1"
"DE0988865933",5441881,18.01.19,"1"
"FR0314963715",5496413,03.02.13,"2"
"DE0986735367",5496429,08.11.11,"2"
"DE0988172345",5496432,06.12.15,"2"
"FR0339406404",5496435,22.12.15,"1"
"FR5812404178",5496420,30.12.03,"1"
"SI75362256",5496572,14.02.20,"1"
"SI25292763",5496656,12.01.20,"2"
"SI25362567",5496721,12.02.20,"2"
"FR5703694370",5496750,10.10.08,"1"
"FR7121321470",5496752,14.11.01,"1"
"FR5703616723",5496753,17.10.05,"2"
"FR8843788346",5448261,06.11.16,"1"
"FR8842147853",5496751,05.10.08,"2"
"FR7246651527",5496756,16.02.16,"2"
"FR7246650790",5496758,27.08.13,"2"
"FR4310129391",5496759,01.05.11,"1"
"SI13803382",2943948,04.03.10,"2"
"SI75291327",5497411,04.02.20,"2"
"SI65291328",5497412,04.02.20,"2"
"FR5628132402",5498510,15.11.10,"2"
"FR4405372754",5498512,05.03.11,"2"
"FR5628132657",5496757,23.03.13,"1"
"SI95121851",5498594,22.12.19,"1"
"LV020146510549",5498903,02.04.19,"2"
"SI35117517",5489883,10.12.19,"1"
"SI74969458",5400232,14.08.19,"2"
"SI15027298",5193932,04.11.18,"2"
"SI25027297",5149025,01.09.18,"1"
"SI75027292",5095542,23.06.18,"1"
"SI35027296",5136622,16.08.18,"1"
"SI04642954",4422929,23.01.16,"2"
"SI65027293",5102101,02.07.18,"1"
"SI44873361",4775350,24.04.17,"2"
"SI75356251",5499164,06.02.20,"2"
"FR3615044830",5499233,01.11.03,"2"
"FR1627497080",5499235,02.12.06,"1"
"FR1933466012",5499232,24.09.09,"2"
"FR1532190769",5499255,06.11.11,"1"
"FR1213044942",5499257,26.10.12,"2"
"FR1528519103",5499259,01.09.08,"2"
"FR1210076103",5499262,15.09.09,"2"
"FR1215150355",5448266,14.11.14,"1"
"SI15363222",5499395,03.02.20,"1"
"SI85087044",5051074,19.04.18,"2"
"SI64954314",4796443,03.05.17,"1"
"SI44550510",4212019,01.04.15,"2"
"SI55094555",5054613,24.04.18,"1"
"SI04950385",5012047,16.03.18,"1"
"SI74950388",5012039,20.03.18,"1"
"SI15283443",5502365,17.02.20,"2"
"SI05283444",5502367,19.02.20,"2"
"SI95283445",5502368,19.02.20,"2"
"FR1210092025",5502982,19.10.09,"1"
"FR8705961742",5502983,08.09.10,"2"
"FR3566422778",5502984,09.01.09,"1"
"FR7233439423",5502985,17.03.09,"2"
"FR8705962092",5502986,06.09.14,"1"
"FR7254797535",5502987,16.09.15,"2"
"SI95337001",5502995,25.02.20,"1"
"SI92908242",1715452,29.06.04,"2"
"SI35356444",5503566,10.02.20,"1"
"SI25356445",5503567,10.02.20,"1"
"SI45356443",5503571,07.02.20,"2"
"SI15365413",5503837,11.02.20,"1"
"SI45296617",5503859,20.02.20,"2"
"SI65296615",5503863,20.02.20,"1"
"SI95040882",4988650,09.03.18,"1"
"SI35351951",5503872,22.02.20,"2"
"FR3330065435",5499260,01.09.07,"1"
"SI75362270",5504579,20.02.20,"2"
"SI85320697",5504755,17.02.20,"2"
"SI14947258",4897118,17.10.17,"2"
"SI35296577",5505278,26.02.20,"1"
"SI85296981",5505337,14.02.20,"2"
"SI45319653",5505352,05.02.20,"1"
"SI35319654",5505355,29.01.20,"2"
"SI05319657",5505363,03.02.20,"1"
"SI55300623",5505518,26.02.20,"1"
"SI54966457",5003785,25.03.18,"1"
"SI24966467",5028243,29.04.18,"1"
"SI54966464",5028240,28.04.18,"1"
"FR2350677826",3314198,16.02.10,"1"
"SI04966469",5028246,02.05.18,"1"
"SI65178667",5505738,31.12.19,"2"
"SI95164393",5506173,01.01.20,"1"
"SI45336995",5506558,02.01.20,"1"
"SI85164394",5506580,02.01.20,"2"
"SI75352006",5507545,13.02.20,"2"
"SI65352007",5507546,17.02.20,"2"
"SI55352008",5507547,19.02.20,"2"
"SI95291349",5508094,17.02.20,"2"
"SI05291348",5508095,28.02.20,"2"
"SI65219087",5508201,18.02.20,"2"
"SI75219086",5508203,13.02.20,"1"
"SI85219085",5508205,10.02.20,"1"
"SI75219079",5508213,28.01.20,"2"
"SI15219082",5508210,06.02.20,"1"
"SI95219084",5508211,08.02.20,"2"
"SI05219083",5508215,07.02.20,"1"
"SI25219081",5508217,02.02.20,"2"
"SI35219080",5508222,02.02.20,"1"
"SI85219078",5508224,23.01.20,"2"
"SI45362053",5508333,21.02.20,"1"
"SI35362054",5508334,24.02.20,"2"
"SI94451564",4230451,13.03.15,"1"
"SI13066431",2095326,20.02.06,"2"
"SI25336997",5508437,04.01.20,"2"
"SI25296578",5508847,28.02.20,"1"
"SI75296676",5508945,29.02.20,"2"
"SI24780427",4696848,23.12.16,"2"
"SI45352456",5509010,06.02.20,"2"
"SI15073158",5011558,28.03.18,"1"
"SI64927183",4985136,01.03.18,"1"
"SI74412815",4985145,25.02.18,"1"
"SI35332064",5509194,05.01.20,"2"
"SI25332065",5509218,05.01.20,"1"
"SI65362051",5509644,20.02.20,"2"
"SI35214308",5509666,23.02.20,"1"
"SI25214309",5509680,22.02.20,"2"
"SI55146580",5509690,14.02.20,"1"
"SI55357481",5509691,19.02.20,"2"
"SI45357482",5509695,26.02.20,"1"
"SI35357483",5509698,01.03.20,"1"
"FR4308019808",5509937,18.08.08,"2"
"FR4809038032",5509939,02.12.08,"1"
"FR2915098916",5509941,02.05.08,"2"
"FR4305007631",5509943,12.09.06,"1"
"FR4340569467",5509957,27.12.06,"2"
"FR2915099172",5509885,08.01.12,"1"
"SI25351952",5509990,29.02.20,"2"
"SI35375647",5510436,03.03.20,"2"
"SI25320882",5510461,28.02.20,"2"
"SI35291273",5510511,26.02.20,"2"
"SI85356449",5510573,02.03.20,"2"
"SI45357839",5510578,29.02.20,"1"
"SI05357840",5510580,28.02.20,"1"
"SI65357820",5510583,23.02.20,"2"
"SI85083222",5029266,15.04.18,"2"
"SI85071094",5203301,04.01.19,"2"
"SI75087052",5083534,06.06.18,"2"
"SI04837136",4739109,19.02.17,"1"
"SI14981856",5078882,30.05.18,"1"
"SI85177970",5511373,03.03.20,"1"
"SI25177969",5511374,03.03.20,"2"
"SI35375661",5511375,04.03.20,"1"
"SI25375662",5511376,04.03.20,"2"
"SI15375663",5511377,06.03.20,"1"
"SI82264550",1861815,11.01.02,"2"
"FR7020257606",5512129,02.11.18,"1"
"FR5815019709",5512130,25.12.18,"1"
"SI25375648",5512195,07.03.20,"2"
"SI95298322",5512337,29.02.20,"2"
"SI34834439",4922411,08.10.17,"2"
"SI05307388",5512627,24.02.20,"2"
"SI05002021",4909751,06.11.17,"2"
"SI84674584",4791245,12.05.17,"2"
"SI04783934",4891142,22.10.17,"1"
"SI05359598",5512673,01.03.20,"1"
"SI65311316",5513273,27.02.20,"2"
"SI75311315",5513276,27.02.20,"1"
"SI85311314",5513278,22.02.20,"2"
"SI75363068",5513305,25.02.20,"2"
"SI24665207",4496424,10.05.16,"1"
"SI25291171",5513989,23.01.20,"2"
"SI75291279",5514131,02.03.20,"1"
"SI15363428",5514213,28.02.20,"2"
"SI95134138",5166426,17.11.18,"2"
"SI04524009",4207813,09.02.15,"2"
"SI85080078",5004815,18.03.18,"1"
"SI65164396",5514577,12.01.20,"2"
